Fri Jul 05 2024 09:18:58 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:18:58 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:18:58 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:19:11 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:19:11 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:19:11 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:19:22 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:19:22 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:19:22 GMT+0800 (台北標準時間),亮度,52
Fri Jul 05 2024 09:19:35 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:19:35 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:19:35 GMT+0800 (台北標準時間),亮度,49
Fri Jul 05 2024 09:19:49 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:19:49 GMT+0800 (台北標準時間),濕度,41
Fri Jul 05 2024 09:19:49 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:20:01 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:20:01 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:20:01 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:20:12 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:20:12 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:20:12 GMT+0800 (台北標準時間),亮度,49
Fri Jul 05 2024 09:20:24 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:20:24 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:20:24 GMT+0800 (台北標準時間),亮度,51
Fri Jul 05 2024 09:20:40 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:20:40 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:20:40 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:20:57 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:20:57 GMT+0800 (台北標準時間),濕度,41
Fri Jul 05 2024 09:20:57 GMT+0800 (台北標準時間),亮度,54
Fri Jul 05 2024 09:21:17 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:21:17 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:21:17 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:21:28 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:21:28 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:21:28 GMT+0800 (台北標準時間),亮度,51
Fri Jul 05 2024 09:21:40 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:21:40 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:21:40 GMT+0800 (台北標準時間),亮度,52
Fri Jul 05 2024 09:21:52 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:21:52 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:21:52 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:22:04 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:22:04 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:22:04 GMT+0800 (台北標準時間),亮度,53
Fri Jul 05 2024 09:22:15 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:22:15 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:22:15 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:22:26 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:22:26 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:22:26 GMT+0800 (台北標準時間),亮度,51
Fri Jul 05 2024 09:22:37 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:22:37 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:22:37 GMT+0800 (台北標準時間),亮度,53
Fri Jul 05 2024 09:22:49 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:22:49 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:22:49 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:23:00 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:23:00 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:23:00 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:23:13 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:23:13 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:23:13 GMT+0800 (台北標準時間),亮度,56
Fri Jul 05 2024 09:23:27 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:23:27 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:23:27 GMT+0800 (台北標準時間),亮度,53
Fri Jul 05 2024 09:23:39 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:23:39 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:23:39 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:23:50 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:23:50 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:23:50 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:24:04 GMT+0800 (台北標準時間),溫度,26
Fri Jul 05 2024 09:24:04 GMT+0800 (台北標準時間),濕度,41
Fri Jul 05 2024 09:24:04 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:24:17 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:24:17 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:24:17 GMT+0800 (台北標準時間),亮度,53
Fri Jul 05 2024 09:24:27 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:24:27 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:24:27 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:24:39 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:24:39 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:24:39 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:24:51 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:24:51 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:24:51 GMT+0800 (台北標準時間),亮度,51
Fri Jul 05 2024 09:25:04 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:25:04 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:25:04 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:25:14 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:25:14 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:25:14 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:25:26 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:25:26 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:25:26 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:25:40 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:25:40 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:25:40 GMT+0800 (台北標準時間),亮度,49
Fri Jul 05 2024 09:25:52 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:25:52 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:25:52 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:26:02 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:26:02 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:26:02 GMT+0800 (台北標準時間),亮度,49
Fri Jul 05 2024 09:26:18 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:26:18 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:26:18 GMT+0800 (台北標準時間),亮度,53
Fri Jul 05 2024 09:26:28 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:26:28 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:26:28 GMT+0800 (台北標準時間),亮度,50
Fri Jul 05 2024 09:26:46 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:26:46 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:26:46 GMT+0800 (台北標準時間),亮度,52
Fri Jul 05 2024 09:27:03 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:27:03 GMT+0800 (台北標準時間),濕度,39
Fri Jul 05 2024 09:27:03 GMT+0800 (台北標準時間),亮度,56
Fri Jul 05 2024 09:27:17 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:27:17 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:27:17 GMT+0800 (台北標準時間),亮度,51
Fri Jul 05 2024 09:27:28 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:27:29 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:27:29 GMT+0800 (台北標準時間),亮度,51
Fri Jul 05 2024 09:27:39 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:27:39 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:27:39 GMT+0800 (台北標準時間),亮度,53
Fri Jul 05 2024 09:27:54 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:27:54 GMT+0800 (台北標準時間),濕度,40
Fri Jul 05 2024 09:27:54 GMT+0800 (台北標準時間),亮度,55
Fri Jul 05 2024 09:28:06 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:28:06 GMT+0800 (台北標準時間),濕度,39
Fri Jul 05 2024 09:28:06 GMT+0800 (台北標準時間),亮度,49
Fri Jul 05 2024 09:28:17 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:28:17 GMT+0800 (台北標準時間),濕度,41
Fri Jul 05 2024 09:28:17 GMT+0800 (台北標準時間),亮度,52
Fri Jul 05 2024 09:28:31 GMT+0800 (台北標準時間),溫度,27
Fri Jul 05 2024 09:28:31 GMT+0800 (台北標準時間),濕度,40
